gene,baseMean,log2FoldChange,lfcSE,pvalue,padj
GFAP,596.7954633825751,0.4036064005349105,0.2285194944933285,0.0020834813305350033,0.007935041631531655
GSE1,1277.6817468462823,0.6752431700741683,0.11561431333440762,4.279501744484304e-11,1.9119622034376393e-9
IDO1,7.052224031729265,0.6327884700681211,0.5874944525890626,0.002324446901032166,0.008683922029312547
RAB11FIP4,148.33688337812777,0.9096799955400566,0.29414351939713507,1.5001185067211565e-5,1.2554044503787368e-4
SH3BP5,1260.4463491000188,0.31664737417621913,0.0708584390438921,7.777030023316489e-7,9.990546848879182e-6
RFTN1,697.0954914601513,-0.44484631612831177,0.14429675126482946,2.441621073419536e-5,1.8826562076022408e-4
GALNT15,58.402897315839446,0.752712334957442,0.3127582668747416,1.0889479298747454e-4,6.678439128571528e-4
SLC6A6,4609.031438147603,1.6353837289555657,0.3932383369451184,1.7038959933703712e-7,2.6758179793551613e-6
KCNC3,27.57546235768285,0.8999544043704687,0.2786909802849329,1.0250864342307505e-5,9.028178589188855e-5
PSMC3IP,342.6760346725944,-0.5672127026272463,0.08556371065603206,8.425504390205091e-14,7.674275547155837e-12
RARA,716.1891647642232,0.34197459318904583,0.13725817091303325,6.318969452346425e-4,0.0029307230856841925
LGALS3,5238.07067477942,1.3264574799154558,0.2554299106809243,2.488822435633572e-9,6.705571592800529e-8
MATN3,55.636920792858376,-0.6640148685986184,0.1838892360096452,1.8767681392490719e-6,2.151759740487801e-5
HSD17B7,363.344976225025,-0.4885812292374163,0.09338348238499748,6.75598585218983e-10,2.1055410212188964e-8
TRIM22,979.9735639158395,0.4094433645085794,0.13454382949890914,4.2906149180128576e-5,3.0121780911240934e-4
PER2,377.6917608586821,0.3110820319249102,0.10024186776645369,1.7414502822929963e-4,9.897663077863333e-4
PTPRE,1532.492273644938,0.6348310555972259,0.4282019007139505,0.001336951908951765,0.0054726259932099215
RAN,8007.762159656727,-0.33579392941679154,0.06985486714511463,1.0848498793282852e-7,1.8386447294545897e-6
SERPINF1,391.9097479120053,0.34562845036617174,0.1554111417909651,0.0012101390285586293,0.005025118054909837
LANCL2,1288.1065715115963,-0.3118968780556327,0.07009958918138176,9.253879371985625e-7,1.1623333538584791e-5
ITGB4,569.7178214985584,0.7311864957864619,0.12986160320216494,2.655688951566971e-10,9.349879455915835e-9
TRIM47,618.4058680749167,0.657552062251215,0.19751434812760563,5.407180941730509e-6,5.272001418187246e-5
KDM6B,551.3506321824179,0.3934052533027956,0.1279390690940105,4.814891834925619e-5,3.3159338012429216e-4
DLG4,630.5134773359765,0.3098072128740868,0.10126906705189644,2.04736518279052e-4,0.0011330462076566776
NIP7,1178.9169538990734,-0.3413611650136977,0.05868243399290821,4.0387312868829866e-10,1.3575906740050954e-8
PCED1A,612.8647921252984,0.3143915703777002,0.06881581666501078,5.100205392829771e-7,7.0072550944778915e-6
RIN2,2414.7326566088736,-0.4313369288098205,0.13764837601613475,2.3527009828933993e-5,1.828037010263567e-4
NMUR2,18.644451452263485,2.646285279722409,0.2993446443335293,7.374489986325265e-21,3.1549408977860635e-18
CHRM3,1007.6670140326773,0.4126679157051153,0.15818338885486247,1.760802468743434e-4,9.987548916721497e-4
CHI3L1,8489.341568067488,1.0427953768655243,0.4534646725701081,8.343432412193685e-5,5.334808822253191e-4
BEX2,156.73657126451772,0.530709732959334,0.16922400608420868,1.1294849332455678e-5,9.832233826520546e-5
RNF128,760.1577584843694,0.4672728711545401,0.09287884809711866,2.6506382019693984e-9,7.10089376383377e-8
EPHB2,1949.3653502641505,-0.30617079574043804,0.07152977642566831,2.180561293744328e-6,2.4374635269265578e-5
KMT5C,88.62762455566079,0.4212235023440329,0.1670201406897859,2.1179696692314535e-4,0.0011680271793050648
PLAAT4,130.82109139606877,0.44732824073010313,0.22689902502156845,8.863863965688502e-4,0.003873105276000937
PDZD2,2059.9773611138535,1.579378481631033,0.31136349198696356,2.695920699690892e-9,7.194897625375427e-8
LARGE1,478.87323692435905,0.41145960886539834,0.21126839839199402,0.0012289980307314484,0.005089760691659311
SLC2A11,64.80200175312874,0.44734897465124923,0.1305238878274112,6.345069358012873e-6,6.024188917042753e-5
ARNTL,351.33758379215647,0.34083217867031557,0.08180652710489487,1.8793043965461736e-6,2.1518263966292685e-5
MICAL2,2027.3229734447782,-0.7856239827057023,0.1883145218630491,3.5023480779427434e-7,5.022741341213136e-6
RRAS2,529.8193958880584,-0.5331594564452509,0.06990766907221167,4.709157133431336e-17,9.63534498692516e-15
ERG28,1188.7128742784764,-0.3177716058124287,0.06704423200162057,2.1216442976202844e-7,3.2522664705540907e-6
LOXL2,499.5717096766459,0.9370708162236513,0.5385247411857774,3.223447376138406e-4,0.001663327121941594
CCNB1,3236.036820156849,-0.32297226202941814,0.09159783912488942,3.328926967107193e-5,2.437644757345402e-4
IRAK2,571.9516432004054,0.32896775847444126,0.10601287888249411,1.2752043627573253e-4,7.64148352861117e-4
BHLHE40,2355.094809233249,0.9907623248350637,0.3162256594132637,1.246767207319589e-5,1.0649196286081283e-4
CHL1,4833.306929977243,0.9748777872352529,0.22094506068529604,2.0808074644764723e-7,3.2000914796817906e-6
TSPAN2,20.803023286149138,-0.8693272609507575,0.40059513838676303,1.5996288623701727e-4,9.263150237465997e-4
PTPN22,62.57837223833688,-1.8581415128914358,0.3722906482276189,3.941357465127007e-9,9.998263389674458e-8
PTGFRN,4596.131978302397,0.3927249921415838,0.12670948819514882,4.468476239009818e-5,3.113817746413653e-4
SLC38A2,8450.145152734101,0.4069496829244154,0.10892560066473775,3.229214561600247e-6,3.404783508638707e-5
RSAD2,90.58976282718193,0.5226035810525849,0.30110428720690074,0.0011512027600387956,0.004822065068474814
DOCK2,46.311072301016694,-0.7226608629790107,0.21045835659469062,4.334401353509444e-6,4.3834583315792506e-5
SOX5,579.1474481581811,0.6553253229035702,0.19369890379446064,4.394146303431085e-6,4.428019808125629e-5
RERG,8.459727433332477,0.7044054046554659,0.47780867207371835,0.0010532521435952106,0.004489678068622338
CDCA8,1289.5990154504213,-0.3297645763251148,0.10384726381263654,9.92783873769925e-5,6.171784557412506e-4
ETS1,2603.7567555032388,-0.37856556735612673,0.06398379659330698,9.851878450965708e-11,3.906989325020614e-9
NREP,1184.80270838052,-0.3163563891226343,0.125556967596864,8.723469695385773e-4,0.00382359345418989
MSI1,632.682876637016,0.36405835413474735,0.15734827816112468,7.518565951737578e-4,0.0033783295387215507
TBX3,311.3688780553556,-0.6736846209186249,0.29763637064539783,1.7921515060978754e-4,0.0010116591348696444
HILPDA,1071.710708471028,0.9615882764435885,0.6115809678008072,3.9667248374080684e-4,0.0019858943707279117
KCP,35.68285257342858,0.4355139908368255,0.26809460064565843,0.0023642146544875895,0.00878136871666819
MDFIC,3110.4196405284392,-0.346285453841586,0.11503399717046138,1.2723634324904326e-4,7.627697214394873e-4
PRR5L,263.3111005826758,0.5144376802302363,0.16740868761593575,1.5321947853538765e-5,1.2746921614393653e-4
PRPH,150.72614307582737,1.0129722853300474,0.2342973171442297,2.855080290641169e-7,4.211914685817349e-6
AVIL,19.19568192960419,0.5359598550399813,0.28942032115414146,8.028772291680162e-4,0.0035734617658871536
ITGA7,12166.571847346759,0.35804774353641594,0.10921515421295841,4.242187271759919e-5,2.9841155905683376e-4
FAIM2,366.2533884845982,0.469269067151321,0.15876098712582287,3.124465298293979e-5,2.3155486131923566e-4
PAN2,513.2583282943,0.4230159655607541,0.12256208573440255,7.856534298436614e-6,7.225964249207044e-5
LTV1,979.0690503505858,-0.3637807144190508,0.0422612257320049,3.3557641488856534e-19,1.10178321520855e-16
NHSL1,3068.9397203420954,0.31644678653022845,0.07874264827967196,5.5390637636120906e-6,5.3820029053458705e-5
CCT7,5185.458016678316,-0.3311340736963442,0.06660574164813073,5.2154372773558045e-8,9.635473516041082e-7
DYSF,21.04838012277268,0.533877990392453,0.3398709827698428,0.0016451901140744035,0.006502461934631139
CPM,107.36911956533496,-0.6308447509188804,0.21969582461765863,2.7164646436503776e-5,2.051955475604924e-4
KIAA0513,376.0300216579831,0.4037498667995844,0.15523295938900963,1.9974106519375233e-4,0.0011118072311987678
FBXL8,28.541228055475408,0.7421408499363106,0.3944597969308526,4.1148455309515924e-4,0.002046983411063234
AGT,1326.4980713636023,0.8628407977971317,0.26284824232234877,8.749582007032173e-6,7.877971860668381e-5
EGLN1,1147.9022409413628,0.4336403838551958,0.16246676431220403,1.1642863421728606e-4,7.06680764350664e-4
GLUL,11626.20416682431,0.3377417468558534,0.09370599901645564,1.9005440891316357e-5,1.52108171487304e-4
ITM2C,2654.143503645233,0.3324112524322463,0.057379552382649864,5.562670127422812e-10,1.7808112666429762e-8
SERPINE2,4482.950726123199,0.33687914962899246,0.15070646074932786,0.001325224883835045,0.0054277704989797405
DNAJB2,869.0229194392866,0.33959301916118717,0.1032316159705097,5.671981263275645e-5,3.8296045659935707e-4
CYP27A1,572.9510365608074,0.30903232339968223,0.1024233007096979,2.366438768406898e-4,0.001286460628893669
ARHGEF4,368.19186499228084,0.35645978551224083,0.15341466083298283,8.088181192286052e-4,0.0035965021125258104
PLXNC1,140.3001953236574,0.6827275747424407,0.13471800148888144,3.1133139400633286e-9,8.169845019668043e-8
PCDH8,66.58856256164174,2.7082046084869975,0.46225571396132137,1.5836006682348417e-11,7.872279659908272e-10
CKAP2,2848.4589165715643,-0.3352882872861822,0.06895230882021541,8.320824864985833e-8,1.4611120080083333e-6
TBC1D4,174.65238499583006,-0.32506666270379236,0.1190753134802779,4.246176217859758e-4,0.0020955831569372664
LMO7,1405.2926934399136,-0.5373797322354279,0.15853925991549575,4.03553829391688e-6,4.1345231954657845e-5
NUDT15,720.768242822906,-0.32333273061752665,0.07335037387204586,9.063867934851808e-7,1.1425329241449804e-5
GPNMB,3317.0204249817725,0.5140764463184521,0.32587798240340626,0.0017637107049971045,0.006895615545042681
IL6,344.16654103375345,2.320400549134492,0.33189652091130656,3.380620515168518e-14,3.337594435884555e-12
BZW2,1830.7716308407419,-0.3515567563935933,0.0931610570353724,7.652203006278107e-6,7.070275002790204e-5
BRIP1,832.2605231285424,-0.32237351208711007,0.08748801128956485,1.865984136919268e-5,1.4985190014235624e-4
IL10,6.490789638470414,0.8648306365651709,0.7755983335850888,8.367240114197684e-4,0.0036996146549402725
IL36RN,230.71791277016322,2.110934503582627,0.5931425034742472,8.080628458078327e-7,1.0333542805357774e-5
IL36B,177.56451234898057,2.6318509382018487,0.4277611029696546,3.679325573853152e-12,2.173419182077774e-10
HS6ST1,1858.125626475015,0.32941957492104806,0.10663378122886445,1.322812927424422e-4,7.879946375264974e-4
KLF4,129.6862447290117,0.5498011418020996,0.2652321153083837,4.0892988876438814e-4,0.002036427573042551
TMOD1,570.6475338011012,0.5971980382271423,0.43449333570392323,0.0018903629548029856,0.007311820327646178
ENPP2,41.0825170494779,1.2964425763752734,0.36294039258844324,2.152227425048013e-6,2.4134350108679782e-5
POLR1E,1066.1979895326372,-0.4705501294051501,0.09878342931992551,1.0515298031873374e-8,2.382685734802651e-7
TMEM8B,339.7374213964291,0.3935779180863628,0.07072909703247977,5.549917263268996e-10,1.780766634609811e-8
PPIL1,1129.3230288949896,-0.3454151574129667,0.062463537974621085,1.9587935298982624e-9,5.3697567097288675e-8
KLC4,210.8509794862629,0.4030664590502467,0.11158665758675572,5.662466276437758e-6,5.4792802529642404e-5
GMPR,233.20449660800352,0.44023189949889263,0.16125760329622,8.911689849912301e-5,5.649539169333717e-4
SLC22A23,2179.348920555618,0.7164989614006494,0.13561073008499788,1.4340855897816764e-9,4.017146896138434e-8
LRRC1,320.820604325135,0.31597703959299406,0.07422109797877825,2.0282817885522923e-6,2.2944937732997805e-5
IER3,871.9683378048423,1.2682420167958672,0.23519436120121728,1.0747705317629792e-9,3.146740315957802e-8
TPMT,672.5200248623997,-0.3962994584695306,0.09813531810653826,1.098121300863643e-6,1.3587446560554697e-5
FGFBP2,10.748750875800145,2.0843048379929563,0.5910636179440867,9.162301992719251e-7,1.1518555612930578e-5
TLR2,17.579414200459528,1.0528826808472838,0.39101634567408666,3.405391928466105e-5,2.4871398387721035e-4
IL18BP,179.66539160866412,0.5995980755675293,0.11678979140498676,1.076551616806643e-9,3.146740315957802e-8
MRPL15,1337.0730919072334,-0.4722751778453097,0.0764258808894092,2.64716712584575e-12,1.6108924777021681e-10
PI15,53.54373121425422,0.6831891833528769,0.33471944402989434,3.216512273241137e-4,0.0016603554030573443
DDX60,420.39179785644427,0.3339493159939401,0.13142495882876915,6.240905547416867e-4,0.0029002338551162386
SORL1,4008.4281459271497,0.6921864618224163,0.13639691114470273,3.284830558100383e-9,8.540559451060996e-8
FXYD6,713.0499706094118,0.4217507123471031,0.22300644349990206,0.0013177256698745803,0.005401756970757644
ARHGAP20,142.68954195588196,0.525469078226009,0.21286422503282076,1.278516109974505e-4,7.654830551577634e-4
MMP13,34.111263648767,2.72936993823863,0.2985462561221411,3.4285146944980205e-22,2.1045117589966546e-19
KNL1,2499.6750038805726,-0.3652497900114166,0.11145898232540807,3.758241941317117e-5,2.6988229769844894e-4
BCAR3,557.1711652489374,-0.3222243621328363,0.0730507678386476,9.132007125292272e-7,1.149070201380359e-5
ARHGAP29,3888.864258173774,-0.3281412388637711,0.12182366084707315,4.4779243720165967e-4,0.0021860074787043676
CYP1B1,3616.335790741298,0.9747428094502276,0.35680567314539224,3.550590531638534e-5,2.5742193985516546e-4
ACTR2,10308.982486206201,-0.3248814091198217,0.04506899247940297,5.555892083988164e-14,5.2643009692446246e-12
EMILIN1,1461.7626374296751,0.36234224589342373,0.07675490775362402,9.608452283996508e-8,1.6522792855720185e-6
STAMBPL1,183.51225100682245,-0.5903587247431359,0.24615096309003023,1.3582044844931873e-4,8.050012977361384e-4
DUSP5,879.6382393912593,-0.46966140805173967,0.17656577937701337,8.896513889071439e-5,5.644988003861149e-4
CALHM2,349.79749461819114,0.43538339864593417,0.1303925686883959,1.0333946330053383e-5,9.090009612940415e-5
CEP55,2348.0518307237453,-0.35948266230684933,0.11104155238965457,4.768186487785675e-5,3.292673518482469e-4
KIF20B,2283.2902266197743,-0.34605872393332715,0.08873603923006539,5.146867765162784e-6,5.053093122988051e-5
RBP4,12.98139426429564,1.7131004913541361,0.5465450941432981,4.0648703017932815e-6,4.155527800196781e-5
TET1,241.88708051318528,0.4505745830056709,0.20209788472830503,4.088003287692532e-4,0.002036427573042551
DNA2,434.5491292368749,-0.4320880614336077,0.07479849296381534,6.841242051617356e-11,2.862925195151568e-9
AOX1,361.0675852858869,-2.8089896238185994,0.4350962091198368,2.9740836514168863e-13,2.3457046363521564e-11
BARD1,764.2650416635421,-0.3553137703943467,0.08208781842969318,6.92579711441644e-7,9.011834438832378e-6
OLA1,2149.630310163119,-0.3283975468697662,0.06702779164660692,7.913365740412711e-8,1.3965112190393333e-6
ITGAV,7631.066495664659,0.3498601422529208,0.13586828366112028,4.452491696613094e-4,0.0021758490056346023
SEMA7A,852.5398673725693,-1.139350012878595,0.23237111430715346,2.0153664970726934e-8,4.2090154150402785e-7
PCDH10,232.79589843672116,0.30286551636204634,0.13710424560325482,0.0023173399568697153,0.008659662655131456
FGF5,404.84426152370764,-1.0805575110299603,0.24741820116645968,2.2020206314244243e-7,3.357249165707346e-6
RAP1GDS1,1041.9871620041354,-0.3263542458026611,0.054784109573417186,2.342334201072204e-10,8.329741624870875e-9
CCNG2,657.8830589447824,0.6260918816800953,0.17392240847596388,1.7527123023848517e-6,2.0382860201869305e-5
CDKL2,56.77563058363332,0.37973137107457755,0.2150030661218987,0.0025432860941382585,0.009335962838544964
CENPE,2636.1934971801757,-0.3382761441770679,0.10539400165830433,7.618465561767521e-5,4.952864911907432e-4
EGF,161.19267952306885,0.6001196358055378,0.12553623836729635,7.012982130802243e-9,1.6419449705251421e-7
GABARAPL1,572.9680810232998,0.5905920436721174,0.17111966278826277,3.010768177427449e-6,3.200754904286199e-5
C1RL,491.0054143551097,0.8593811135849542,0.11960471061679312,5.018086139044368e-14,4.786847304799215e-12
CLSTN3,563.7282619784371,0.7354973712637342,0.12368816285630363,4.763351242921835e-11,2.101531026486577e-9
VAMP1,319.79529711821704,0.8530755657262978,0.3292281420053698,5.9758454706386496e-5,4.007932843443062e-4
TAPBPL,140.8709670259849,0.31809608361235053,0.14521795363448797,0.001929674196451691,0.007444887151845752
PIANP,508.65398138532396,0.3170897496732012,0.0916014532036186,4.665985300718929e-5,3.233892021381927e-4
AMIGO2,5040.508847905959,0.5159783488099361,0.13817132708668506,1.0093036766154046e-6,1.2587764404996715e-5
SLC15A4,472.7068041786789,0.3832210855561729,0.10378560048154353,5.813116625159666e-6,5.609677410389895e-5
MTMR6,949.02460242342,-0.3074016894801691,0.06589805572492992,3.658708095848364e-7,5.217539484564364e-6
N4BP2L1,81.331509711598855,0.6531988844080315,0.18840449386263192,3.1775350522219965e-6,3.360332574327352e-5
BRCA2,888.9073957277935,-0.4036317854705065,0.10275756562127375,1.539659301657189e-6,1.825097398891368e-5
LPAR6,126.03216774419212,0.4574120178077638,0.12670332355500624,2.6948941955229578e-6,2.904314217739933e-5
DIAPH3,1367.2643292306059,-0.3486809990083822,0.1181166246571032,1.4701812722077572e-4,8.601748529228809e-4
RAB20,167.91378739420486,1.5162848065973913,0.2465416793153382,5.611395784425209e-12,3.131291924289134e-10
SYT16,179.1573991734566,-0.44512751569593156,0.2096738888231533,5.832047608130248e-4,0.0027409070616372447
ESR2,859.5905338798578,0.6171425673985791,0.23475079249874936,6.201427526986402e-5,4.1317486468142535e-4
STON2,1333.84366970679,-0.4306751927910851,0.18489735111895506,3.524070510649049e-4,0.001796779612471769
FBLN5,298.26671977895404,-0.6153382153099496,0.2888606031739891,2.9117941910923416e-4,0.0015281987927269498
GCNT3,8.297113468990801,1.3085090321941526,0.4822969520410809,2.022651712952954e-5,1.604258251880326e-4
CYP1A1,156.00870570030182,1.5532195846734105,0.3879152309812186,3.334837798466177e-7,4.814032723798107e-6
HAPLN3,69.62434460353234,0.8681057776836247,0.15313506675899924,5.799360382972603e-10,1.8440398623154777e-8
